1000.0 0.035
2000.0 0.0305
3000.0 0.02733333333
4000.0 0.02575
5000.0 0.0252
6000.0 0.02383333333
7000.0 0.02314285714
8000.0 0.021875
9000.0 0.02111111111
10000.0 0.0205
11000.0 0.02009090909
12000.0 0.01958333333
13000.0 0.01892307692
14000.0 0.01864285714
15000.0 0.01813333333
16000.0 0.01775
17000.0 0.01747058824
18000.0 0.0175
19000.0 0.01721052632
20000.0 0.0171
21000.0 0.017
22000.0 0.01690909091
23000.0 0.01686956522
24000.0 0.01675
25000.0 0.01632
26000.0 0.01615384615
27000.0 0.01596296296
28000.0 0.01592857143
29000.0 0.01579310345
30000.0 0.01556666667
31000.0 0.01541935484
32000.0 0.01534375
33000.0 0.01545454545
34000.0 0.01538235294
35000.0 0.0154
36000.0 0.01527777778
37000.0 0.01510810811
38000.0 0.01502631579
39000.0 0.01492307692
40000.0 0.014775
41000.0 0.0146097561
42000.0 0.01454761905
43000.0 0.01448837209
44000.0 0.01440909091
45000.0 0.01433333333
46000.0 0.01417391304
47000.0 0.01412765957
48000.0 0.0140625
49000.0 0.01404081633
50000.0 0.0141
51000.0 0.014
52000.0 0.014
53000.0 0.01388679245
54000.0 0.01383333333
55000.0 0.01372727273
56000.0 0.01367857143
57000.0 0.01368421053
58000.0 0.01360344828
59000.0 0.01355932203
60000.0 0.01351666667
61000.0 0.01345901639
62000.0 0.01333870968
63000.0 0.01325396825
64000.0 0.013203125
65000.0 0.01313846154
66000.0 0.01315151515
67000.0 0.01304477612
68000.0 0.013
69000.0 0.01294202899
70000.0 0.01292857143
71000.0 0.01297183099
72000.0 0.01293055556
73000.0 0.01290410959
74000.0 0.01281081081
75000.0 0.01277333333
76000.0 0.01272368421
77000.0 0.0127012987
78000.0 0.01265384615
79000.0 0.01260759494
80000.0 0.0125875
81000.0 0.01259259259
82000.0 0.01258536585
83000.0 0.01259036145
84000.0 0.01253571429
85000.0 0.01252941176
86000.0 0.01251162791
87000.0 0.01245977011
